read:1.4670, augment:1.4958
read:6.2768, augment:1.3812
read:1.1461, augment:1.0526
read:0.8709, augment:0.9751
read:1.4093, augment:1.1568
read:2.4595, augment:1.2555
read:0.6309, augment:0.9339
read:64.2030, augment:1.3120
read:0.7896, augment:1.0207
read:0.6566, augment:0.9153
read:0.5105, augment:0.9267
read:0.9553, augment:1.0035
read:0.4411, augment:0.9041
read:12.6214, augment:1.2858
read:2.2545, augment:1.1680
read:1.1399, augment:1.0726
read:3.2434, augment:1.3194
read:41.4538, augment:1.3084
read:0.9472, augment:1.0467
read:10.0360, augment:1.4098
read:2.3012, augment:1.1508
read:0.6859, augment:0.9465
read:33.8798, augment:1.4036
read:2.1830, augment:1.2932
read:0.5739, augment:0.9155
read:2.9929, augment:1.1985
read:3.5691, augment:1.2379
read:0.3102, augment:0.9482
read:4.3833, augment:1.2472
read:1.9295, augment:1.1775
read:1.1487, augment:1.1747
read:1.7078, augment:1.0953
read:1.0641, augment:1.0607
read:1.6918, augment:1.0705
read:9.6235, augment:1.4198
read:4.2384, augment:1.2205
read:40.9610, augment:1.3342
read:7.1480, augment:1.3161
read:0.5612, augment:1.0276
read:14.0975, augment:1.3506
read:0.6187, augment:0.9584
read:0.5622, augment:0.9103
read:0.4599, augment:0.8993
read:4.0290, augment:1.2460
read:3.5589, augment:1.4513
read:0.5171, augment:1.0729
read:0.3481, augment:0.9232
read:5.4960, augment:1.4477
read:0.8955, augment:1.0211
read:4.6804, augment:1.3168
read:118.0191, augment:1.6265
read:1.8373, augment:1.2031
read:1.7750, augment:1.0703
read:0.6480, augment:0.9217
read:22.5265, augment:1.3392
read:6.5544, augment:1.4050
read:1.6034, augment:1.1690
read:0.9978, augment:1.0309
read:1.2538, augment:1.0734
read:5.7628, augment:1.3897
read:3.9523, augment:1.2827
read:3.8128, augment:1.4889
read:3.4082, augment:1.2999
read:7.2322, augment:1.3397
read:7.4623, augment:1.3516
read:4.8542, augment:1.2934
read:2.8381, augment:1.2550
read:0.5193, augment:0.8848
read:0.5043, augment:0.9646
read:1.2486, augment:1.0703
read:4.3426, augment:1.3487
read:2.1222, augment:1.1280
read:21.7681, augment:1.2755
read:2.3508, augment:1.1322
read:1.1640, augment:1.0762
read:1.4541, augment:0.9732
read:6.9616, augment:1.4138
read:0.5651, augment:0.9637
read:8.8394, augment:1.3075
read:5.5971, augment:1.3957
read:1.8361, augment:1.1833
read:1.1280, augment:1.0741
read:0.7660, augment:1.0943
read:6.5560, augment:1.4060
read:2.7251, augment:1.2636
read:2.5952, augment:1.1809
read:2.1348, augment:1.0922
read:0.7856, augment:1.0667
read:1.4510, augment:1.1642
read:0.9191, augment:0.9551
read:0.9789, augment:1.0841
read:1.2865, augment:1.0843
read:1.7869, augment:1.1024
read:9.0292, augment:1.4625
read:5.1031, augment:1.3251
read:16.7446, augment:1.4043
read:0.6433, augment:0.9589
read:3.5188, augment:1.3285
read:33.1135, augment:1.3759
read:0.5488, augment:0.9649
read:0.7868, augment:0.9661
read:1.4200, augment:1.1737
read:0.7880, augment:0.9694
read:8.2657, augment:1.4050
read:2.5988, augment:1.1683
read:0.6318, augment:1.0009
read:0.4656, augment:0.9043
read:3.1390, augment:1.2257
read:0.8664, augment:1.0784
read:54.0142, augment:1.3425
read:3.7146, augment:1.2000
read:2.3971, augment:1.1826
read:3.0382, augment:1.2598
read:0.5946, augment:0.9918
read:8.5108, augment:1.3864
read:1.8616, augment:1.0920
read:0.6282, augment:0.9849
read:1.1406, augment:1.0531
read:2.8553, augment:1.1673
read:4.8525, augment:1.2102
read:3.1116, augment:1.2355
read:3.0971, augment:1.2107
read:1.1129, augment:1.0910
read:30.6695, augment:1.4193
read:0.8633, augment:0.7837
read:2.4588, augment:1.1756
read:10.0815, augment:1.3998
read:11.7188, augment:1.3826
read:1.3371, augment:1.0931
read:0.7508, augment:1.0142
read:2.7273, augment:1.1692
read:2.9647, augment:1.2836
read:28.1198, augment:1.3292
read:8.1511, augment:1.2960
read:8.4989, augment:1.4377
read:27.5757, augment:1.3349
read:3.0627, augment:1.1947
read:2.6469, augment:1.2810
read:10.5503, augment:1.3838
read:1.2698, augment:1.0974
read:3.3967, augment:1.2820
read:4.4098, augment:1.2097
read:8.8935, augment:1.4601
read:2.5542, augment:1.3649
read:3.9966, augment:1.2853
read:9.1105, augment:1.4648
read:5.6870, augment:1.3642
read:1.6963, augment:1.3618
read:0.7961, augment:1.0860
read:3.0980, augment:1.2066
read:2.8040, augment:1.3371
read:10.9990, augment:1.3170
read:0.7834, augment:1.0698
read:7.2336, augment:1.3769
read:6.9821, augment:1.2684
read:6.8619, augment:1.4448
read:12.8851, augment:1.3492
read:2.5177, augment:1.3773
read:1.2889, augment:1.1883
read:1.8146, augment:1.0772
read:7.6103, augment:1.3311
read:4.1435, augment:1.2641
read:3.8705, augment:1.2057
read:0.7472, augment:1.0195
read:7.8521, augment:1.3714
read:2.5456, augment:1.2908
read:3.0410, augment:1.2209
read:0.5457, augment:0.9356
read:2.3260, augment:1.1868
read:1.6849, augment:1.1635
read:6.7616, augment:1.3950
read:6.2606, augment:1.2679
read:7.8619, augment:1.4007
read:7.7603, augment:1.3771
read:7.4532, augment:1.2856
read:6.8595, augment:1.3127
read:8.9130, augment:1.4181
read:2.6488, augment:1.2722
read:4.9753, augment:1.2848
read:3.9392, augment:1.2088
read:7.3688, augment:1.4439
read:3.3262, augment:1.1079
read:3.1135, augment:1.1671
read:2.2819, augment:1.1582
read:3.5241, augment:1.4205
read:3.5007, augment:1.2558
read:10.3343, augment:1.3769
read:7.7112, augment:1.2374
read:2.1894, augment:1.1539
read:5.6581, augment:1.4067
read:1.4222, augment:1.1778
read:1.2283, augment:1.2300
read:2.9287, augment:1.2243
read:5.9578, augment:1.3604
read:6.6090, augment:1.2865
read:2.2061, augment:1.3218
read:1.4057, augment:1.1921
read:3.1106, augment:1.3278
read:4.3290, augment:1.2541
read:4.4310, augment:1.3053
read:3.0656, augment:1.2178
read:3.7565, augment:1.1840
read:1.2326, augment:1.2710
read:2.4736, augment:1.1716
read:2.7673, augment:1.2376
read:3.5465, augment:1.2066
read:3.6693, augment:1.2631
read:5.5392, augment:1.3282
read:2.9466, augment:1.2524
read:1.1747, augment:0.9992
read:1.2712, augment:0.9906
read:8.0819, augment:1.3318
read:6.7201, augment:1.3111
read:3.4175, augment:1.2736
read:7.0887, augment:1.3676
read:3.6228, augment:1.2500
read:3.4952, augment:1.2772
read:4.4427, augment:1.3120
read:6.4614, augment:1.3826
read:3.1369, augment:1.2965
read:2.6259, augment:1.4768
read:5.4824, augment:1.3895
read:1.1406, augment:1.0641
read:1.0386, augment:1.1101
read:1.5111, augment:1.2577
read:7.0136, augment:1.4291
read:15.9342, augment:1.2097
read:7.4539, augment:1.3669
read:1.5724, augment:1.1275
read:8.8706, augment:1.1468
read:3.6156, augment:1.2939
read:1.3843, augment:1.0631
read:2.8880, augment:1.2457
read:3.0622, augment:1.1199
read:1.3504, augment:1.2343
read:6.1114, augment:1.3802
read:0.7885, augment:0.9949
read:12.0008, augment:1.3723
read:3.1250, augment:1.1823
read:3.0594, augment:1.1559
read:4.8461, augment:1.3247
read:3.9356, augment:1.2410
read:2.7132, augment:1.1203
read:2.4180, augment:1.1649
read:3.2420, augment:1.1384
read:7.8301, augment:1.4050
read:6.6473, augment:1.3669
read:6.7849, augment:1.3859
read:1.4939, augment:1.0769
read:5.4431, augment:1.3146
read:1.3919, augment:1.1640
read:4.9980, augment:1.4052
read:4.1649, augment:1.3762
read:1.4403, augment:1.2331
read:1.7095, augment:1.2486
read:0.9694, augment:1.0900
read:3.9065, augment:1.3223
read:3.6097, augment:1.1687
read:2.5830, augment:1.1249
read:2.4142, augment:1.0490
read:2.5747, augment:1.2231
read:4.5080, augment:1.2808
read:1.1439, augment:1.0693
read:3.9282, augment:1.3170
read:1.2050, augment:1.0467
read:3.5298, augment:1.2772
read:2.8577, augment:1.2352
read:1.2062, augment:1.1218
read:3.3765, augment:1.2007
read:2.2545, augment:1.3781
read:1.5893, augment:1.2989
read:3.1383, augment:1.3795
read:12.4559, augment:1.3993
read:3.3147, augment:1.1468
read:0.7236, augment:1.1508
read:1.8058, augment:1.1206
read:2.2655, augment:1.2000
read:2.0239, augment:1.0974
read:0.8569, augment:0.9985
read:5.5666, augment:1.1382
read:3.8431, augment:1.3256
read:3.1447, augment:1.4410
read:7.0157, augment:1.4000
read:5.1789, augment:1.2784
read:1.5328, augment:1.1172
read:4.3366, augment:1.2856
read:1.7831, augment:1.0877
read:11.0111, augment:1.1768
read:4.3981, augment:1.2639
read:11.5862, augment:1.2915
read:3.5050, augment:1.0173
read:2.8565, augment:1.2386
read:3.9532, augment:1.2732
read:11.0414, augment:1.3864
read:2.6381, augment:1.1981
read:6.4106, augment:1.3337
read:3.0892, augment:1.2124
read:0.8411, augment:1.0536
read:4.6999, augment:1.3869
read:1.4596, augment:1.1821
read:7.3483, augment:1.3506
read:3.7141, augment:1.3297
read:1.1215, augment:1.1885
read:0.5131, augment:0.9961
read:1.1621, augment:1.0481
read:1.1742, augment:1.0798
read:2.2109, augment:1.4329
read:2.4233, augment:1.2436
read:3.1457, augment:1.4398
read:2.4204, augment:1.2717
read:2.9776, augment:1.2150
read:1.8947, augment:1.0693
read:1.0581, augment:1.2550
read:1.3270, augment:1.2197
read:2.1667, augment:1.1866
read:1.4069, augment:1.2546
read:1.2355, augment:1.0602
read:1.9550, augment:1.3843
read:3.9995, augment:1.3247
read:2.6195, augment:1.2431
read:3.6581, augment:1.2646
read:0.8934, augment:1.2200
read:3.9480, augment:1.2643
read:0.7093, augment:0.9201
read:5.9197, augment:1.3964
read:3.5992, augment:1.4908
read:0.5453, augment:0.9561
read:0.9754, augment:1.0746
read:2.1253, augment:1.1125
read:2.9197, augment:1.1992
read:4.2844, augment:1.5261
read:5.4469, augment:1.4141
read:2.8670, augment:1.3947
read:1.7254, augment:1.2851
read:5.9593, augment:1.3332
read:7.8104, augment:1.3089
read:2.5651, augment:1.2486
read:1.4758, augment:1.0533
read:4.2965, augment:1.3776
read:10.1595, augment:1.3521
read:3.2663, augment:1.3835
read:2.7442, augment:1.3204
read:7.9103, augment:1.3859
read:2.8422, augment:1.4091
read:6.0906, augment:1.3239
read:3.0470, augment:1.2615
read:2.6183, augment:1.3444
read:1.7467, augment:1.1315
read:2.6035, augment:1.4114
read:3.7823, augment:1.2729
read:3.4127, augment:1.1096
read:0.8492, augment:1.1976
read:3.0534, augment:1.2600
read:8.7118, augment:1.4157
read:1.8463, augment:1.1506
read:7.2873, augment:1.5793
read:1.4915, augment:1.2710
read:3.6063, augment:1.1840
read:9.8026, augment:1.3187
read:10.6456, augment:1.3156
read:3.2651, augment:1.0076
read:4.3013, augment:1.3075
read:8.4703, augment:1.3695
read:6.9053, augment:1.3003
read:1.7550, augment:1.3120
read:10.2906, augment:1.3611
read:3.4440, augment:1.2636
read:3.2711, augment:1.2245
read:5.2919, augment:1.4412
