read:1.4544, augment:1.4977
read:6.1831, augment:1.4067
read:1.1313, augment:1.0502
read:0.8533, augment:1.0061
read:1.3936, augment:1.0505
read:2.4664, augment:1.1699
read:0.6294, augment:0.9811
read:63.8163, augment:1.3759
read:0.7298, augment:0.9832
read:0.6926, augment:1.0066
read:0.5381, augment:0.9124
read:0.9525, augment:1.1132
read:0.4611, augment:0.9139
read:12.4826, augment:1.4179
read:2.1920, augment:1.2066
read:1.1721, augment:1.0824
read:3.2165, augment:1.3533
read:41.0292, augment:1.3607
read:0.8903, augment:0.9720
read:10.0384, augment:1.2512
read:2.3587, augment:1.2045
read:0.6905, augment:0.9637
read:33.6859, augment:1.3590
read:2.2185, augment:1.2519
read:0.5722, augment:0.9313
read:2.9750, augment:1.1694
read:3.5672, augment:1.3003
read:0.3040, augment:0.9148
read:4.3736, augment:1.2650
read:1.9307, augment:1.1442
read:1.1489, augment:1.2925
read:1.6534, augment:1.1089
read:1.0548, augment:1.0772
read:1.6699, augment:1.1594
read:9.5694, augment:1.4443
read:4.1885, augment:1.2963
read:40.8943, augment:1.3494
read:7.1490, augment:1.4262
read:0.5460, augment:0.9806
read:14.0026, augment:1.3475
read:0.5615, augment:0.9129
read:0.5419, augment:0.9758
read:0.4699, augment:0.8924
read:3.9973, augment:1.2300
read:3.5100, augment:1.4751
read:0.5054, augment:1.0741
read:0.3388, augment:0.9515
read:5.4970, augment:1.3227
read:0.9048, augment:0.9959
read:4.6713, augment:1.3349
read:117.4204, augment:1.5728
read:1.8096, augment:1.1873
read:1.7540, augment:1.1072
read:0.6278, augment:0.9651
read:22.4073, augment:1.3285
read:6.5637, augment:1.3635
read:1.5500, augment:1.1845
read:0.9861, augment:1.0071
read:1.2465, augment:1.0636
read:5.7564, augment:1.3039
read:3.9315, augment:1.2200
read:3.7842, augment:1.5051
read:3.3603, augment:1.3018
read:7.2145, augment:1.3123
read:7.4632, augment:1.3270
read:4.8707, augment:1.3704
read:2.8534, augment:1.1890
read:0.5131, augment:0.7269
read:0.4983, augment:0.9634
read:1.2503, augment:1.0736
read:4.2922, augment:1.5073
read:2.1119, augment:1.1833
read:21.7216, augment:1.2712
read:2.3015, augment:1.1208
read:1.1458, augment:1.0827
read:1.4420, augment:1.0974
read:6.8853, augment:1.3335
read:0.5605, augment:1.0309
read:8.8065, augment:1.3614
read:5.5273, augment:1.3332
read:1.8079, augment:1.1630
read:1.1241, augment:1.0042
read:0.7186, augment:1.1055
read:6.4814, augment:1.4391
read:2.6681, augment:1.2236
read:2.5442, augment:1.1601
read:2.0995, augment:0.9167
read:0.8166, augment:1.0438
read:1.4298, augment:0.9489
read:0.9654, augment:0.9682
read:0.9618, augment:0.9775
read:1.3006, augment:1.0819
read:1.7180, augment:1.2081
read:9.0861, augment:1.4126
read:5.1854, augment:1.2922
read:16.4301, augment:1.3919
read:0.6235, augment:0.9713
read:3.4552, augment:1.2569
read:32.9435, augment:1.2910
read:0.5312, augment:0.9544
read:0.7439, augment:0.9556
read:1.4434, augment:1.1122
read:0.7796, augment:1.0145
read:8.1711, augment:1.3800
read:2.5663, augment:1.1780
read:0.5736, augment:0.9227
read:0.4537, augment:0.9377
read:3.0503, augment:1.2598
read:0.8612, augment:1.0035
read:53.8938, augment:1.3480
read:3.7186, augment:1.1978
read:2.4261, augment:1.2231
read:3.0625, augment:1.2102
read:0.5825, augment:1.0478
read:8.5819, augment:1.3673
read:1.8537, augment:1.1415
read:0.5867, augment:0.9613
read:1.1461, augment:1.0834
read:2.8248, augment:1.2228
read:4.7698, augment:1.2739
read:3.0930, augment:1.0269
read:3.0761, augment:1.2753
read:1.0796, augment:1.0743
read:30.5068, augment:1.3456
read:0.8547, augment:0.9534
read:2.3587, augment:1.1621
read:9.9487, augment:1.3824
read:11.5042, augment:1.2946
read:1.2975, augment:1.1029
read:0.7348, augment:1.0123
read:2.6367, augment:1.1134
read:2.9061, augment:1.3528
read:27.2903, augment:1.3797
read:8.1034, augment:1.4117
read:8.3692, augment:1.3328
read:27.5326, augment:1.3216
read:3.0134, augment:1.1837
read:2.5852, augment:1.3297
read:10.4208, augment:1.3800
read:1.2488, augment:1.0347
read:3.3166, augment:1.3421
read:4.3910, augment:1.1897
read:8.9095, augment:1.3630
read:2.5427, augment:1.4036
read:3.9735, augment:1.3261
read:8.8518, augment:1.4057
read:5.7061, augment:1.2729
read:1.6775, augment:1.3037
read:0.7854, augment:1.0018
read:3.0825, augment:1.0042
read:2.8112, augment:1.2915
read:10.8941, augment:1.3239
read:0.7586, augment:1.0769
read:7.1671, augment:1.3111
read:6.9256, augment:1.2989
read:6.8719, augment:1.3657
read:12.7945, augment:1.3664
read:2.4183, augment:1.4045
read:1.2264, augment:1.1539
read:1.8470, augment:1.0977
read:7.6957, augment:1.2760
read:4.0870, augment:1.3573
read:3.8204, augment:1.2088
read:0.6967, augment:1.0526
read:7.7257, augment:1.3566
read:2.4524, augment:1.4002
read:2.9511, augment:1.2980
read:0.5305, augment:0.9391
read:2.3305, augment:1.1675
read:1.6556, augment:1.1871
read:6.6981, augment:1.3692
read:6.1758, augment:1.3833
read:7.8230, augment:1.3862
read:7.7620, augment:1.3006
read:7.3833, augment:1.3182
read:6.8023, augment:1.1938
read:8.9552, augment:1.3928
read:2.6779, augment:1.1938
read:5.0313, augment:1.3485
read:3.8927, augment:1.2178
read:7.3767, augment:1.3859
read:3.3236, augment:1.1845
read:3.1359, augment:1.2329
read:2.3072, augment:1.1110
read:3.4933, augment:1.4265
read:3.4745, augment:1.3108
read:10.2224, augment:1.4074
read:7.6325, augment:1.4319
read:2.1205, augment:1.1952
read:5.6083, augment:1.3907
read:1.4491, augment:1.1425
read:1.2007, augment:1.2376
read:2.8546, augment:1.2617
read:5.9273, augment:1.3404
read:6.5031, augment:1.4265
read:2.1193, augment:1.2255
read:1.4436, augment:1.2078
read:3.1044, augment:1.2903
read:4.3113, augment:1.2960
read:4.3688, augment:1.2760
read:3.0956, augment:1.1699
read:3.7382, augment:1.2641
read:1.2770, augment:1.1973
read:2.5039, augment:1.1420
read:2.7964, augment:1.1940
read:3.5887, augment:1.2269
read:3.6633, augment:1.0965
read:5.4586, augment:1.1857
read:2.9676, augment:1.1842
read:1.1599, augment:1.0815
read:1.2412, augment:0.9899
read:8.0781, augment:1.3688
read:6.6655, augment:1.3402
read:3.3422, augment:1.3468
read:7.0777, augment:1.2314
read:3.6299, augment:1.2801
read:3.4976, augment:1.2155
read:4.4010, augment:1.3800
read:6.3920, augment:1.4501
read:3.0713, augment:1.2317
read:2.6417, augment:1.4679
read:5.4505, augment:1.4460
read:1.0793, augment:1.0600
read:1.0290, augment:1.1821
read:1.4558, augment:1.0974
read:7.0455, augment:1.3809
read:15.8372, augment:1.3983
read:7.5567, augment:1.3537
read:1.5552, augment:1.1294
read:8.8201, augment:1.3242
read:3.6194, augment:1.2252
read:1.3764, augment:1.0710
read:2.8727, augment:1.3330
read:3.0982, augment:1.1675
read:1.3654, augment:1.2398
read:6.1328, augment:1.3995
read:0.7510, augment:0.9997
read:12.0389, augment:1.3349
read:3.0892, augment:1.2414
read:3.0196, augment:1.2157
read:4.8192, augment:1.3158
read:3.9341, augment:1.2987
read:2.6727, augment:1.1735
read:2.3661, augment:1.2007
read:3.2854, augment:1.2779
read:7.8166, augment:1.3862
read:6.6981, augment:1.3049
read:6.8688, augment:1.3878
read:1.4834, augment:1.1346
read:5.4333, augment:1.3123
read:1.4229, augment:1.1218
read:5.0263, augment:1.3773
read:4.2005, augment:1.3742
read:1.3952, augment:1.2827
read:1.6379, augment:1.2941
read:0.9880, augment:1.0667
read:3.9322, augment:1.3225
read:3.6569, augment:1.2300
read:2.5651, augment:1.1508
read:2.4168, augment:1.0574
read:2.5725, augment:1.1721
read:4.4641, augment:1.2753
read:1.0900, augment:1.0335
read:3.9411, augment:1.3258
read:1.1456, augment:1.1034
read:3.4809, augment:1.2436
read:2.8272, augment:1.1747
read:1.2236, augment:1.0450
read:3.3746, augment:1.2317
read:2.2643, augment:1.2829
read:1.5807, augment:1.2989
read:3.0351, augment:1.4064
read:12.4791, augment:1.3533
read:3.2642, augment:1.2426
read:0.7644, augment:1.0440
read:1.7612, augment:1.1466
read:2.2054, augment:1.1320
read:2.0032, augment:1.0605
read:0.8438, augment:1.0388
read:5.5008, augment:1.3006
read:3.8025, augment:1.3857
read:3.1035, augment:1.4553
read:7.0691, augment:1.3397
read:5.2013, augment:1.1539
read:1.4629, augment:1.1189
read:4.3652, augment:1.3430
read:1.7211, augment:1.0915
read:11.0571, augment:1.2891
read:4.4222, augment:1.2400
read:11.5757, augment:1.2581
read:3.5088, augment:1.1897
read:2.8629, augment:1.2515
read:3.9570, augment:1.3008
read:11.0335, augment:1.4296
read:2.5907, augment:1.2288
read:6.3264, augment:1.3974
read:3.0107, augment:1.3177
read:0.8004, augment:1.0948
read:4.7297, augment:1.3878
read:1.4625, augment:1.1764
read:7.3407, augment:1.3905
read:3.6638, augment:1.1985
read:1.1091, augment:1.2376
read:0.5455, augment:0.9272
read:1.1294, augment:1.0169
read:1.2002, augment:1.0622
read:2.2051, augment:1.4119
read:2.4111, augment:1.1053
read:3.2079, augment:1.4415
read:2.4431, augment:1.2112
read:3.0289, augment:1.1585
read:1.8864, augment:1.1177
read:1.0071, augment:1.2009
read:1.3692, augment:1.1270
read:2.1462, augment:1.1587
read:1.4031, augment:1.2536
read:1.2357, augment:1.0006
read:1.9362, augment:1.3580
read:4.0357, augment:1.3092
read:2.5864, augment:1.1759
read:3.6707, augment:1.2598
read:0.9520, augment:1.0226
read:3.9768, augment:1.2305
read:0.7057, augment:1.0097
read:5.8255, augment:1.3328
read:3.5551, augment:1.4937
read:0.5360, augment:0.9344
read:0.9725, augment:0.9999
read:2.0685, augment:1.1437
read:2.9299, augment:1.1952
read:4.2846, augment:1.4646
read:5.4729, augment:1.2970
read:2.8925, augment:1.3506
read:1.7266, augment:1.2431
read:5.9566, augment:1.3514
read:7.8280, augment:1.3549
read:2.5358, augment:1.1652
read:1.4479, augment:1.0970
read:4.3278, augment:1.3382
read:10.2675, augment:1.3294
read:3.2928, augment:1.3747
read:2.7428, augment:1.4336
read:7.8721, augment:1.3907
read:2.8253, augment:1.4036
read:6.0132, augment:1.4381
read:2.9974, augment:1.2987
read:2.5699, augment:1.3168
read:1.7188, augment:1.1675
read:2.5811, augment:1.3518
read:3.7570, augment:1.2927
read:3.3956, augment:1.1585
read:0.8419, augment:1.2164
read:3.0663, augment:1.2004
read:8.6517, augment:1.3893
read:1.8380, augment:1.1890
read:7.3721, augment:1.3585
read:1.4791, augment:1.3390
read:3.6433, augment:1.2307
read:9.7737, augment:1.3378
read:10.4253, augment:1.3790
read:3.1896, augment:1.1439
read:4.2691, augment:1.2863
read:8.3897, augment:1.4470
read:6.7711, augment:1.3177
read:1.7438, augment:1.3096
read:10.2453, augment:1.3058
read:3.4194, augment:1.3957
read:3.2718, augment:1.2619
read:5.2779, augment:1.3177
