read:1.5078, augment:1.4114
read:6.2084, augment:1.3580
read:1.1363, augment:1.0159
read:0.8533, augment:0.9704
read:1.4012, augment:1.0569
read:2.4831, augment:1.2305
read:0.6342, augment:1.0314
read:64.0757, augment:1.3351
read:0.7329, augment:0.9859
read:0.6711, augment:0.9861
read:0.5147, augment:0.8800
read:0.9749, augment:1.0469
read:0.4444, augment:0.8740
read:12.5539, augment:1.3442
read:2.1992, augment:1.1976
read:1.1861, augment:1.1361
read:3.2389, augment:1.3001
read:41.2421, augment:1.3273
read:0.8984, augment:0.8852
read:10.0770, augment:1.2860
read:2.3930, augment:1.1828
read:0.7036, augment:0.9830
read:33.7527, augment:1.3111
read:2.2185, augment:1.2603
read:0.5710, augment:0.9735
read:2.9728, augment:1.2178
read:3.4986, augment:1.2748
read:0.3014, augment:0.9162
read:4.3807, augment:1.3433
read:1.8697, augment:1.1554
read:1.2362, augment:1.1778
read:1.6465, augment:1.1621
read:1.0619, augment:1.0591
read:1.7216, augment:1.0724
read:9.6140, augment:1.4591
read:4.1707, augment:1.1871
read:40.9074, augment:1.3816
read:7.1480, augment:1.3573
read:0.5465, augment:0.9241
read:13.9439, augment:1.2996
read:0.5603, augment:0.8907
read:0.5479, augment:0.9775
read:0.4759, augment:0.8957
read:4.0088, augment:1.2090
read:3.6602, augment:1.4553
read:0.5031, augment:1.0800
read:0.3395, augment:0.9658
read:5.4965, augment:1.3924
read:0.8864, augment:1.0455
read:4.6735, augment:1.3149
read:117.4350, augment:1.5604
read:1.8210, augment:1.2238
read:1.7161, augment:1.0967
read:0.6294, augment:0.8256
read:23.0393, augment:1.4205
read:6.5873, augment:1.3764
read:1.5547, augment:1.1165
read:1.0481, augment:0.9761
read:1.2341, augment:1.0493
read:5.7359, augment:1.3077
read:3.9749, augment:1.3185
read:3.8526, augment:1.3299
read:3.4091, augment:1.2302
read:7.2246, augment:1.3180
read:7.5021, augment:1.4281
read:4.8423, augment:1.3316
read:2.8338, augment:1.2591
read:0.5093, augment:0.9177
read:0.5498, augment:0.9029
read:1.2281, augment:1.0946
read:4.3437, augment:1.3471
read:2.0981, augment:1.1637
read:21.8189, augment:1.3373
read:2.2914, augment:1.1375
read:1.1859, augment:1.0152
read:1.4343, augment:1.1270
read:6.8750, augment:1.4398
read:0.5438, augment:0.9511
read:8.8897, augment:1.3456
read:5.5234, augment:1.4076
read:1.8330, augment:1.1547
read:1.1308, augment:1.1098
read:0.7389, augment:1.0724
read:6.6450, augment:1.2724
read:2.7163, augment:1.1656
read:2.5995, augment:1.0946
read:2.1658, augment:1.1134
read:0.7811, augment:1.0552
read:1.4699, augment:1.0769
read:0.9387, augment:0.9477
read:0.9916, augment:1.0092
read:1.2643, augment:1.1587
read:1.7197, augment:1.1365
read:9.1736, augment:1.3239
read:5.1477, augment:1.3463
read:16.4442, augment:1.3564
read:0.6335, augment:0.9208
read:3.4580, augment:1.3337
read:33.1969, augment:1.3294
read:0.5310, augment:1.0014
read:0.7682, augment:1.0076
read:1.3993, augment:1.1320
read:0.7863, augment:0.9708
read:8.1592, augment:1.4365
read:2.5275, augment:1.2689
read:0.5665, augment:0.9770
read:0.4544, augment:0.8652
read:3.0916, augment:1.2341
read:0.8953, augment:1.0209
read:54.0128, augment:1.3418
read:3.7336, augment:1.2507
read:2.4128, augment:1.1234
read:3.0534, augment:1.2193
read:0.5856, augment:0.9854
read:8.5940, augment:1.3466
read:1.8170, augment:1.1590
read:0.5815, augment:0.9236
read:1.1015, augment:1.0817
read:2.8410, augment:1.2233
read:4.7762, augment:1.2610
read:3.0921, augment:1.2095
read:3.0789, augment:1.2066
read:1.0834, augment:1.1294
read:30.4358, augment:1.3969
read:0.8461, augment:0.9358
read:2.4011, augment:1.1690
read:9.9733, augment:1.3771
read:11.5633, augment:1.2889
read:1.2629, augment:1.1644
read:0.7510, augment:0.9887
read:2.6751, augment:1.2214
read:2.9285, augment:1.2200
read:27.3166, augment:1.3287
read:8.0967, augment:1.4298
read:8.4150, augment:1.2968
read:27.7283, augment:1.3905
read:2.9712, augment:1.2767
read:2.5778, augment:1.3411
read:10.4272, augment:1.4246
read:1.2469, augment:1.1308
read:3.3383, augment:1.2887
read:4.3952, augment:1.2243
read:8.8723, augment:1.3216
read:2.6140, augment:1.2858
read:4.0298, augment:1.3666
read:8.8406, augment:1.3950
read:5.7003, augment:1.3282
read:1.6274, augment:1.3132
read:0.7806, augment:0.8411
read:3.0777, augment:1.2128
read:2.8348, augment:1.2791
read:10.9704, augment:1.3537
read:0.7906, augment:1.0381
read:7.2098, augment:1.2760
read:6.9847, augment:1.3638
read:6.9251, augment:1.2672
read:12.9457, augment:1.3959
read:2.4126, augment:1.4524
read:1.2252, augment:1.2801
read:1.8497, augment:1.0495
read:7.6342, augment:1.3471
read:4.0984, augment:1.2889
read:3.8552, augment:1.1053
read:0.6938, augment:1.0138
read:7.7097, augment:1.3399
read:2.4445, augment:1.4365
read:2.9402, augment:1.2994
read:0.5310, augment:0.9723
read:2.3408, augment:1.1349
read:1.6510, augment:1.1978
read:6.7110, augment:1.4441
read:6.2053, augment:1.3354
read:7.8294, augment:1.4074
read:7.7357, augment:1.3764
read:7.3788, augment:1.3745
read:6.7847, augment:1.3077
read:9.0208, augment:1.3144
read:2.6855, augment:1.2281
read:5.0287, augment:1.4043
read:3.8934, augment:1.0846
read:7.4372, augment:1.3716
read:3.3505, augment:1.2164
read:3.1347, augment:1.2255
read:2.3236, augment:1.0762
read:3.5281, augment:1.3831
read:3.5062, augment:1.2951
read:10.2870, augment:1.3568
read:7.6759, augment:1.3335
read:2.1312, augment:1.1175
read:5.6174, augment:1.3092
read:1.4420, augment:1.1129
read:1.2100, augment:1.2527
read:2.8470, augment:1.2307
read:5.9526, augment:1.3521
read:6.5393, augment:1.2002
read:2.1901, augment:1.3037
read:1.4412, augment:1.2026
read:3.0887, augment:1.3013
read:4.3211, augment:1.3616
read:4.3745, augment:1.3037
read:3.1030, augment:1.2174
read:3.7549, augment:1.1942
read:1.2679, augment:1.1919
read:2.5105, augment:1.1814
read:2.8014, augment:1.2136
read:3.6001, augment:1.1585
read:3.6500, augment:1.2484
read:5.4798, augment:1.1981
read:2.9771, augment:1.1423
read:1.1594, augment:1.1210
read:1.2391, augment:0.9692
read:8.1415, augment:1.4093
read:6.6893, augment:1.3361
read:3.3398, augment:1.2829
read:7.1020, augment:1.3006
read:3.6523, augment:1.2314
read:3.5074, augment:1.0991
read:4.3900, augment:1.2822
read:6.4111, augment:1.3645
read:3.0816, augment:1.2963
read:2.6267, augment:1.4582
read:5.4727, augment:1.3740
read:1.1284, augment:1.0312
read:1.0281, augment:1.1315
read:1.4408, augment:1.2412
read:7.0877, augment:1.3015
read:15.7757, augment:1.3402
read:7.5161, augment:1.3838
read:1.5557, augment:1.1873
read:8.9211, augment:1.3475
read:3.6221, augment:1.2102
read:1.3850, augment:1.0791
read:2.9001, augment:1.3449
read:3.0525, augment:1.0402
read:1.3335, augment:1.2856
read:6.1510, augment:1.4191
read:0.7274, augment:1.0045
read:12.0568, augment:1.3456
read:3.0828, augment:1.2288
read:3.0327, augment:1.2383
read:4.8170, augment:1.3225
read:3.9384, augment:1.2169
read:2.6882, augment:1.1961
read:2.4176, augment:1.1928
read:3.2594, augment:1.0538
read:7.7691, augment:1.3793
read:6.6974, augment:1.4374
read:6.8843, augment:1.3640
read:1.4839, augment:1.0967
read:5.4419, augment:1.4069
read:1.4172, augment:1.1201
read:5.0478, augment:1.4327
read:4.2150, augment:1.3666
read:1.3778, augment:1.2681
read:1.6489, augment:1.2577
read:0.9916, augment:1.0245
read:4.0648, augment:1.3053
read:3.6168, augment:1.1733
read:2.5508, augment:1.1432
read:2.4290, augment:1.0538
read:2.5702, augment:1.1561
read:4.4827, augment:1.2989
read:1.0839, augment:1.0571
read:3.9520, augment:1.2729
read:1.1959, augment:1.0545
read:3.4692, augment:1.1511
read:2.8329, augment:1.2698
read:1.2307, augment:1.0304
read:3.3867, augment:1.2276
read:2.2840, augment:1.2832
read:1.5864, augment:1.3368
read:3.0897, augment:1.4980
read:12.5163, augment:1.3230
read:3.2840, augment:1.2293
read:0.7555, augment:1.0948
read:1.7767, augment:1.1923
read:2.2252, augment:1.2007
read:2.0134, augment:1.0655
read:0.8471, augment:1.0695
read:5.5385, augment:1.2774
read:3.8135, augment:1.2896
read:3.1769, augment:1.3852
read:7.1194, augment:1.3211
read:5.2168, augment:1.2798
read:1.4632, augment:1.1175
read:4.3552, augment:1.2941
read:1.7262, augment:1.0705
read:11.0674, augment:1.3602
read:4.3786, augment:1.2319
read:11.5850, augment:1.2896
read:3.5169, augment:1.1413
read:2.8541, augment:1.2469
read:3.9530, augment:1.2524
read:11.1396, augment:1.4040
read:2.6317, augment:1.2257
read:6.3660, augment:1.3843
read:3.0732, augment:1.2064
read:0.7830, augment:1.0273
read:4.6849, augment:1.3716
read:1.4637, augment:1.1744
read:7.3123, augment:1.3795
read:3.6652, augment:1.2569
read:1.1139, augment:1.3020
read:0.4942, augment:0.9544
read:1.1439, augment:1.0326
read:1.2071, augment:1.0452
read:2.2726, augment:1.2984
read:2.4579, augment:1.0624
read:3.2408, augment:1.3390
read:2.4605, augment:1.2164
read:3.0310, augment:1.1485
read:1.8954, augment:1.1392
read:1.0250, augment:1.2038
read:1.3833, augment:1.1292
read:2.1574, augment:1.0235
read:1.4114, augment:1.0836
read:1.2441, augment:0.9117
read:1.9550, augment:1.3814
read:3.9952, augment:1.3859
read:2.5856, augment:1.1029
read:3.6809, augment:1.1930
read:0.9241, augment:1.1926
read:3.9740, augment:1.2569
read:0.6986, augment:0.9954
read:5.8377, augment:1.4009
read:3.6216, augment:1.4307
read:0.5362, augment:1.0355
read:1.0092, augment:1.1320
read:2.0521, augment:1.1225
read:2.9185, augment:1.1716
read:4.3361, augment:1.3716
read:5.5132, augment:1.3425
read:2.8636, augment:1.4210
read:1.7343, augment:1.2174
read:5.9958, augment:1.3299
read:7.9775, augment:1.4009
read:2.4836, augment:1.2748
read:1.4174, augment:1.0657
read:4.2796, augment:1.3261
read:10.3099, augment:1.4384
read:3.2599, augment:1.3609
read:2.7537, augment:1.4100
read:7.8948, augment:1.3220
read:2.8474, augment:1.3583
read:6.0804, augment:1.3227
read:2.9502, augment:1.2925
read:2.6295, augment:1.3194
read:1.7202, augment:1.1322
read:2.5914, augment:1.3368
read:3.7861, augment:1.2257
read:3.3910, augment:1.1489
read:0.8402, augment:1.2243
read:3.0744, augment:1.3483
read:8.6644, augment:1.3158
read:1.8470, augment:1.1930
read:7.2846, augment:1.3540
read:1.5242, augment:1.1711
read:3.6402, augment:1.2312
read:9.8155, augment:1.3750
read:10.5813, augment:1.3051
read:3.2187, augment:1.2007
read:4.2691, augment:1.3545
read:8.4512, augment:1.3590
read:6.8414, augment:1.1132
read:1.7598, augment:1.3368
read:10.2608, augment:1.3587
read:3.3774, augment:1.3912
read:3.2737, augment:1.1938
read:5.2638, augment:1.4334
