read:1.4908, augment:1.3835
read:6.2990, augment:1.2643
read:1.2119, augment:1.0943
read:0.8733, augment:0.9463
read:1.4396, augment:1.0879
read:2.4981, augment:1.1425
read:0.6411, augment:0.9654
read:64.0750, augment:1.4462
read:0.7329, augment:1.0233
read:0.6638, augment:0.9565
read:0.5233, augment:0.8848
read:0.9530, augment:0.9863
read:0.4735, augment:0.8879
read:12.6495, augment:1.3547
read:2.2674, augment:1.1816
read:1.1702, augment:1.1289
read:3.2399, augment:1.4048
read:41.1458, augment:1.3599
read:0.8943, augment:1.0095
read:10.1435, augment:1.3919
read:2.3532, augment:1.1437
read:0.6964, augment:0.9668
read:33.7965, augment:1.3766
read:2.2304, augment:1.1804
read:0.5739, augment:0.9234
read:3.0437, augment:1.2050
read:3.5498, augment:1.2164
read:0.3126, augment:0.9582
read:4.4055, augment:1.3669
read:1.9269, augment:1.2355
read:1.1499, augment:1.2181
read:1.6503, augment:1.1368
read:1.1802, augment:1.0636
read:1.7025, augment:1.2672
read:9.6664, augment:1.3206
read:4.1907, augment:1.2829
read:40.9482, augment:1.4098
read:7.1783, augment:1.3847
read:0.5546, augment:0.9749
read:14.0886, augment:1.3404
read:0.5679, augment:0.9422
read:0.5620, augment:0.9696
read:0.4690, augment:0.8748
read:4.0064, augment:1.2255
read:3.5174, augment:1.5059
read:0.5181, augment:1.0340
read:0.3452, augment:0.9565
read:5.5075, augment:1.3406
read:0.9069, augment:1.0598
read:4.6575, augment:1.2715
read:116.7016, augment:1.5397
read:1.8296, augment:1.1790
read:1.7495, augment:1.1005
read:0.6373, augment:0.9463
read:22.4380, augment:1.2865
read:6.6822, augment:1.3230
read:1.6685, augment:1.2100
read:0.9956, augment:1.0142
read:1.2505, augment:1.0164
read:5.7220, augment:1.3154
read:3.9346, augment:1.2953
read:3.9668, augment:1.3821
read:3.3977, augment:1.2450
read:7.2610, augment:1.3180
read:7.5414, augment:1.3344
read:4.8556, augment:1.4520
read:2.9557, augment:1.3053
read:0.5286, augment:0.9041
read:0.5102, augment:0.9165
read:1.2398, augment:1.0467
read:4.2913, augment:1.3936
read:2.1017, augment:1.1232
read:22.0251, augment:1.2653
read:2.3301, augment:1.1921
read:1.1635, augment:1.0641
read:1.5185, augment:1.1685
read:6.9625, augment:1.3227
read:0.6077, augment:0.9243
read:8.8975, augment:1.2715
read:5.5456, augment:1.3649
read:1.8828, augment:1.1196
read:1.1406, augment:1.0040
read:0.7977, augment:1.1251
read:6.6328, augment:1.3447
read:2.7177, augment:1.2405
read:2.6264, augment:1.1535
read:2.1298, augment:1.1909
read:0.8173, augment:1.0612
read:1.4856, augment:1.0831
read:0.9296, augment:0.9432
read:1.0064, augment:0.9973
read:1.3235, augment:0.9241
read:1.7560, augment:1.0979
read:9.1970, augment:1.3583
read:5.1000, augment:1.3220
read:16.5215, augment:1.2896
read:0.6521, augment:0.9663
read:3.4654, augment:1.2565
read:34.6582, augment:1.3897
read:0.5958, augment:1.0009
read:0.7579, augment:0.9830
read:1.4355, augment:1.1322
read:0.7915, augment:0.9599
read:8.1480, augment:1.3845
read:2.5465, augment:1.2341
read:0.5794, augment:0.9177
read:0.4506, augment:0.9224
read:3.1109, augment:1.2996
read:0.8717, augment:1.0567
read:54.1546, augment:1.2736
read:3.7351, augment:1.1559
read:2.4285, augment:1.1933
read:3.0706, augment:1.2679
read:0.5922, augment:0.9887
read:8.5082, augment:1.3070
read:1.8795, augment:1.0688
read:0.5867, augment:0.8867
read:1.0927, augment:1.1604
read:2.8186, augment:1.2665
read:4.7948, augment:1.2732
read:3.0994, augment:1.1859
read:3.0732, augment:1.2355
read:1.1351, augment:1.0910
read:31.7056, augment:1.3349
read:0.9005, augment:0.9260
read:2.3561, augment:1.2031
read:9.8379, augment:1.3039
read:11.5180, augment:1.3545
read:1.2548, augment:1.0226
read:0.7353, augment:1.0231
read:2.6486, augment:1.2558
read:2.8794, augment:1.2939
read:27.0224, augment:1.2767
read:8.2169, augment:1.3783
read:8.3528, augment:1.3561
read:27.5717, augment:1.3342
read:3.0198, augment:1.1868
read:2.6114, augment:1.2372
read:10.4682, augment:1.3213
read:1.2484, augment:1.0176
read:3.3491, augment:1.3483
read:4.3676, augment:1.2569
read:8.8329, augment:1.4086
read:2.6209, augment:1.3351
read:3.9561, augment:1.2803
read:8.8613, augment:1.3347
read:5.6245, augment:1.2963
read:1.6916, augment:1.3261
read:0.8011, augment:1.1492
read:3.0959, augment:1.2519
read:2.8133, augment:1.4400
read:10.9258, augment:1.3621
read:0.7660, augment:1.0123
read:7.2107, augment:1.3664
read:7.0360, augment:1.2827
read:6.9246, augment:1.3576
read:12.8920, augment:1.3983
read:2.5315, augment:1.3921
read:1.2319, augment:1.2774
read:1.8127, augment:1.0657
read:7.6590, augment:1.4024
read:4.0944, augment:1.2705
read:3.8617, augment:1.2031
read:0.7551, augment:1.0161
read:7.6900, augment:1.2839
read:2.5542, augment:1.2627
read:3.0401, augment:1.2529
read:0.5417, augment:0.9682
read:2.3327, augment:1.1430
read:1.7133, augment:1.0979
read:6.7503, augment:1.3039
read:6.2578, augment:1.2801
read:7.8573, augment:1.3976
read:7.8249, augment:1.4439
read:7.4081, augment:1.4157
read:6.8312, augment:1.3185
read:8.9829, augment:1.3742
read:2.6383, augment:1.2033
read:5.0075, augment:1.2865
read:3.9327, augment:1.2028
read:7.3853, augment:1.4489
read:3.2914, augment:1.2300
read:3.1273, augment:1.1742
read:2.2869, augment:1.1141
read:3.5701, augment:1.3435
read:3.5164, augment:1.1759
read:10.4692, augment:1.3092
read:7.7481, augment:1.3726
read:2.1689, augment:1.1089
read:5.6918, augment:1.3130
read:1.4253, augment:1.1575
read:1.2157, augment:1.1566
read:2.9101, augment:1.1837
read:6.0141, augment:1.2937
read:6.5811, augment:1.3545
read:2.2261, augment:1.2662
read:1.4331, augment:1.1806
read:3.0792, augment:1.4086
read:4.3211, augment:1.2460
read:4.4250, augment:1.2882
read:3.0634, augment:1.2257
read:3.7646, augment:1.2000
read:1.2524, augment:1.2543
read:2.4672, augment:1.1787
read:2.8081, augment:1.1923
read:3.6068, augment:1.1828
read:3.6542, augment:1.2090
read:5.5079, augment:1.3096
read:2.9497, augment:1.1933
read:1.1775, augment:1.0154
read:1.2727, augment:1.0178
read:8.1635, augment:1.3094
read:6.7563, augment:1.3785
read:3.4108, augment:1.2307
read:7.1106, augment:1.2805
read:3.6581, augment:1.3275
read:3.5021, augment:1.2684
read:4.3883, augment:1.3068
read:6.4321, augment:1.3442
read:3.1452, augment:1.2739
read:2.6853, augment:1.3270
read:5.5368, augment:1.3051
read:1.1179, augment:1.1349
read:1.0486, augment:1.1075
read:1.5037, augment:1.2381
read:7.0505, augment:1.3092
read:16.0317, augment:1.3058
read:7.4878, augment:1.4277
read:1.5805, augment:1.1055
read:8.9130, augment:1.3659
read:3.6325, augment:1.1199
read:1.3564, augment:1.1322
read:2.8584, augment:1.3568
read:3.0565, augment:0.8991
read:1.3371, augment:1.2364
read:6.1638, augment:1.4007
read:0.7725, augment:1.0359
read:12.0738, augment:1.3576
read:3.1497, augment:1.1508
read:3.0792, augment:1.1377
read:4.8578, augment:1.4026
read:3.9406, augment:1.1873
read:2.7461, augment:1.1592
read:2.4068, augment:1.1539
read:3.2589, augment:1.1928
read:7.7968, augment:1.3974
read:6.6857, augment:1.3697
read:6.8681, augment:1.4267
read:1.4820, augment:1.0633
read:5.6510, augment:1.3504
read:1.3871, augment:0.9747
read:5.0707, augment:1.1463
read:4.1964, augment:1.3552
read:1.4355, augment:1.2822
read:1.7059, augment:1.2367
read:0.9637, augment:1.0903
read:3.9244, augment:1.3781
read:3.5932, augment:1.1878
read:2.5554, augment:1.1799
read:2.4395, augment:1.0207
read:2.5880, augment:1.1570
read:4.4856, augment:1.1749
read:1.1322, augment:1.1244
read:3.9783, augment:1.2732
read:1.1680, augment:1.1468
read:3.5260, augment:1.1840
read:2.8288, augment:1.1826
read:1.1895, augment:1.0746
read:3.3302, augment:1.2281
read:2.2433, augment:1.4040
read:1.5845, augment:1.2350
read:3.1157, augment:1.3757
read:12.5387, augment:1.3933
read:3.3038, augment:1.2798
read:0.7224, augment:1.1106
read:1.7912, augment:1.1208
read:2.2893, augment:1.2059
read:2.0432, augment:1.0965
read:0.8621, augment:0.9859
read:5.5909, augment:1.3466
read:3.8304, augment:1.2467
read:3.1524, augment:1.3757
read:7.0643, augment:1.3783
read:5.2097, augment:1.2310
read:1.5206, augment:1.0672
read:4.3747, augment:1.2543
read:1.7807, augment:1.0736
read:11.0915, augment:1.2872
read:4.4250, augment:1.2808
read:11.6792, augment:1.1837
read:3.5300, augment:1.2145
read:2.8985, augment:1.2362
read:3.9766, augment:1.1837
read:11.1780, augment:1.4200
read:2.6178, augment:1.2283
read:6.3984, augment:1.4410
read:3.0615, augment:1.2770
read:0.7813, augment:0.9973
read:4.7603, augment:1.3933
read:1.4982, augment:1.0440
read:7.3698, augment:1.2770
read:3.6714, augment:1.2505
read:1.1404, augment:1.2097
read:0.5069, augment:0.9747
read:1.1544, augment:1.0836
read:1.2233, augment:1.0400
read:2.2686, augment:1.4036
read:2.4047, augment:1.2326
read:3.2330, augment:1.5097
read:2.4052, augment:1.2577
read:2.9984, augment:1.2391
read:1.8959, augment:1.1239
read:1.0238, augment:1.2813
read:1.4107, augment:1.1292
read:2.1565, augment:1.2231
read:1.4510, augment:1.1644
read:1.2438, augment:1.0340
read:1.9987, augment:1.3652
read:4.0040, augment:1.3027
read:2.6031, augment:1.2474
read:3.6457, augment:1.2095
read:0.9553, augment:1.1883
read:3.9389, augment:1.2679
read:0.7045, augment:1.0071
read:5.8484, augment:1.3273
read:3.6626, augment:1.5030
read:0.5438, augment:0.9413
read:0.9754, augment:1.0800
read:2.0490, augment:1.1404
read:2.8944, augment:1.2212
read:4.5052, augment:1.4293
read:5.4550, augment:1.3158
read:2.9533, augment:1.4503
read:1.7807, augment:1.2882
read:5.9509, augment:1.3924
read:7.8411, augment:1.3855
read:2.4955, augment:1.2650
read:1.4184, augment:1.0824
read:4.2760, augment:1.3146
read:10.1876, augment:1.4610
read:3.3493, augment:1.4362
read:2.8875, augment:1.3421
read:7.9708, augment:1.3721
read:2.9356, augment:1.3835
read:6.1131, augment:1.3008
read:3.0804, augment:1.3175
read:2.6851, augment:1.3316
read:1.7788, augment:1.0793
read:2.7108, augment:1.3549
read:3.7777, augment:1.2650
read:3.4440, augment:1.2426
read:0.8743, augment:1.1678
read:3.0820, augment:1.1587
read:8.6994, augment:1.4396
read:1.8141, augment:1.1113
read:7.3493, augment:1.3270
read:1.5571, augment:1.1482
read:3.6247, augment:1.1799
read:9.8491, augment:1.3227
read:10.5429, augment:1.3025
read:3.2513, augment:1.2147
read:4.2713, augment:1.3821
read:8.5535, augment:1.3735
read:6.9337, augment:1.3056
read:1.8749, augment:1.2710
read:10.3347, augment:1.2953
read:3.4342, augment:1.2925
read:3.3023, augment:1.1876
read:5.3484, augment:1.1566
