read:1.4732, augment:1.4105
read:6.4230, augment:1.3731
read:1.1437, augment:1.1051
read:0.8812, augment:0.9940
read:1.4517, augment:1.0567
read:2.4579, augment:1.1694
read:0.6404, augment:0.9935
read:64.3084, augment:1.4207
read:0.7303, augment:1.0414
read:0.6716, augment:0.9177
read:0.5527, augment:0.9367
read:0.9694, augment:1.0502
read:0.4454, augment:0.9453
read:12.5158, augment:1.2839
read:2.2614, augment:1.2217
read:1.1606, augment:1.1361
read:3.2265, augment:1.3156
read:41.1320, augment:1.3206
read:0.9542, augment:1.0118
read:10.0522, augment:1.3471
read:2.3317, augment:1.1747
read:0.7005, augment:0.9623
read:33.7789, augment:1.3723
read:2.1901, augment:1.2677
read:0.5755, augment:0.9499
read:2.9783, augment:1.2209
read:3.5927, augment:1.1945
read:0.3147, augment:1.0173
read:4.4250, augment:1.3254
read:1.9341, augment:1.1992
read:1.1444, augment:1.2636
read:1.6546, augment:1.0829
read:1.0512, augment:0.9553
read:1.7095, augment:1.0803
read:9.7201, augment:1.3256
read:4.2384, augment:1.2550
read:40.9176, augment:1.4105
read:7.1776, augment:1.3680
read:0.5572, augment:1.0130
read:14.0407, augment:1.3196
read:0.5641, augment:0.9284
read:0.5629, augment:0.9074
read:0.4718, augment:0.9408
read:4.0095, augment:1.2186
read:3.6244, augment:1.4083
read:0.5269, augment:1.0750
read:0.3438, augment:0.9236
read:5.4560, augment:1.3800
read:0.9079, augment:1.0231
read:4.6742, augment:1.3280
read:117.7912, augment:1.5485
read:1.8263, augment:1.2155
read:1.7760, augment:1.0951
read:0.6554, augment:0.9170
read:22.4774, augment:1.3194
read:6.6135, augment:1.3044
read:1.6105, augment:1.1780
read:1.0033, augment:1.0121
read:1.2467, augment:1.0080
read:5.7521, augment:1.3230
read:3.9656, augment:1.2889
read:3.8228, augment:1.4868
read:3.3507, augment:1.3502
read:7.2336, augment:1.3130
read:7.5054, augment:1.3187
read:4.8857, augment:1.2927
read:2.8045, augment:1.2567
read:0.5167, augment:0.8898
read:0.5016, augment:0.9177
read:1.2791, augment:1.0748
read:4.3466, augment:1.2274
read:2.1634, augment:1.1570
read:21.7323, augment:1.3285
read:2.3150, augment:1.0095
read:1.1823, augment:1.0412
read:1.4935, augment:1.1475
read:6.9256, augment:1.3280
read:0.5662, augment:0.9396
read:8.8942, augment:1.3819
read:5.5683, augment:1.4331
read:1.8234, augment:1.1718
read:1.1380, augment:1.0681
read:0.7396, augment:1.0962
read:6.5768, augment:1.4238
read:2.7070, augment:1.2753
read:2.5992, augment:1.2286
read:2.1982, augment:1.2698
read:0.8285, augment:1.0350
read:1.4513, augment:1.1692
read:0.9170, augment:0.9580
read:0.9658, augment:1.0638
read:1.2875, augment:1.0524
read:1.7755, augment:1.1129
read:9.0647, augment:1.3916
read:5.1305, augment:1.3201
read:16.5534, augment:1.4071
read:0.6392, augment:0.9181
read:3.4831, augment:1.3232
read:33.0420, augment:1.3855
read:0.5436, augment:0.9289
read:0.7808, augment:1.0111
read:1.4181, augment:1.1172
read:0.8214, augment:0.9768
read:8.2476, augment:1.2877
read:2.6085, augment:1.2438
read:0.5865, augment:0.9799
read:0.4849, augment:0.8962
read:3.1369, augment:1.2434
read:0.8714, augment:0.9134
read:53.8652, augment:1.2891
read:3.7539, augment:1.2712
read:2.3954, augment:1.1930
read:3.0308, augment:1.2484
read:0.5896, augment:0.9463
read:8.5223, augment:1.3359
read:1.8535, augment:1.0455
read:0.5808, augment:1.0154
read:1.1139, augment:1.0312
read:2.8377, augment:1.1675
read:4.7998, augment:1.4226
read:3.0847, augment:1.2162
read:3.0863, augment:1.2736
read:1.0982, augment:1.0352
read:30.5057, augment:1.3468
read:0.9046, augment:0.9584
read:2.4035, augment:1.1024
read:9.9266, augment:1.3657
read:11.7116, augment:1.3144
read:1.2558, augment:1.0273
read:0.7877, augment:1.0257
read:2.7058, augment:1.1666
read:2.9616, augment:1.2639
read:27.5168, augment:1.2658
read:8.1234, augment:1.2960
read:8.3880, augment:1.3235
read:27.5469, augment:1.2884
read:3.0468, augment:1.2720
read:2.6228, augment:1.2467
read:10.5467, augment:1.3258
read:1.3022, augment:1.0560
read:3.3574, augment:1.1899
read:4.4072, augment:1.1940
read:8.8875, augment:1.3139
read:2.6221, augment:1.3447
read:3.9957, augment:1.2972
read:9.0003, augment:1.3893
read:5.6951, augment:1.3275
read:1.6365, augment:1.3421
read:0.8242, augment:1.0180
read:3.0923, augment:1.1516
read:2.8324, augment:1.3001
read:10.9248, augment:1.3213
read:0.7584, augment:1.0040
read:7.1883, augment:1.3492
read:6.9797, augment:1.3411
read:6.8843, augment:1.4184
read:12.8851, augment:1.3573
read:2.4831, augment:1.3855
read:1.2589, augment:1.2445
read:1.8053, augment:1.1005
read:7.7279, augment:1.3278
read:4.1068, augment:1.2560
read:3.8617, augment:1.2414
read:0.7012, augment:1.0149
read:7.8976, augment:1.3502
read:2.5005, augment:1.3368
read:3.0313, augment:1.2519
read:0.5867, augment:0.9248
read:2.3041, augment:1.1759
read:1.6847, augment:1.1282
read:6.7677, augment:1.3783
read:6.2661, augment:1.3285
read:7.9050, augment:1.3657
read:7.7794, augment:1.3158
read:7.4427, augment:1.3683
read:6.9635, augment:1.2789
read:9.0308, augment:1.3893
read:2.7170, augment:1.1916
read:5.0402, augment:1.2839
read:3.9318, augment:1.3130
read:7.4224, augment:1.2908
read:3.3636, augment:1.1842
read:3.1717, augment:1.1792
read:2.3284, augment:1.0891
read:3.5326, augment:1.4107
read:3.4878, augment:1.1611
read:10.3097, augment:1.3731
read:7.7996, augment:1.4272
read:2.1274, augment:1.1904
read:5.6734, augment:1.3726
read:1.4727, augment:1.1427
read:1.1964, augment:1.2574
read:2.8617, augment:1.2739
read:5.9531, augment:1.2729
read:6.6159, augment:1.4217
read:2.1329, augment:1.2181
read:1.4517, augment:1.1847
read:3.1190, augment:1.2512
read:4.3361, augment:1.2751
read:4.4091, augment:1.3118
read:3.1459, augment:1.2233
read:3.7959, augment:1.1735
read:1.2882, augment:1.1482
read:2.5225, augment:1.1556
read:2.8117, augment:1.1697
read:3.6116, augment:1.1487
read:3.6819, augment:1.1723
read:5.5161, augment:1.2650
read:3.0217, augment:1.2076
read:1.1723, augment:1.0571
read:1.2531, augment:0.9692
read:8.2264, augment:1.4186
read:6.7115, augment:1.4288
read:3.4316, augment:1.2858
read:7.1342, augment:1.3411
read:3.6886, augment:1.2121
read:3.5317, augment:1.2009
read:4.4935, augment:1.2417
read:6.4397, augment:1.3425
read:3.1476, augment:1.1926
read:2.7008, augment:1.4081
read:5.5192, augment:1.4358
read:1.1077, augment:1.0397
read:1.0817, augment:1.1435
read:1.4727, augment:1.2276
read:7.1969, augment:1.4210
read:15.8851, augment:1.2841
read:7.5343, augment:1.3621
read:1.6146, augment:1.1430
read:8.9107, augment:1.2975
read:3.6771, augment:1.3428
read:1.3556, augment:1.1034
read:2.9263, augment:1.2980
read:3.0708, augment:1.0879
read:1.3959, augment:1.2569
read:6.2306, augment:1.3082
read:0.7610, augment:1.0071
read:11.9960, augment:1.3123
read:3.1638, augment:1.1327
read:3.1307, augment:1.2193
read:4.8640, augment:1.3578
read:3.9237, augment:1.2410
read:2.7318, augment:1.1594
read:2.3663, augment:1.2546
read:3.2487, augment:1.1315
read:7.9076, augment:1.3933
read:6.7296, augment:1.3769
read:6.8743, augment:1.4055
read:1.5378, augment:1.1139
read:5.4576, augment:1.3664
read:1.3931, augment:1.0555
read:5.0929, augment:1.3273
read:4.2081, augment:1.3843
read:1.4937, augment:1.2279
read:1.6527, augment:1.1868
read:0.9642, augment:1.0328
read:3.9518, augment:1.3685
read:3.6075, augment:1.1785
read:2.4927, augment:1.2443
read:2.3923, augment:1.0805
read:2.5375, augment:1.1816
read:4.5350, augment:1.2553
read:1.1072, augment:1.0977
read:3.9620, augment:1.3611
read:1.1654, augment:1.1196
read:3.4447, augment:1.2913
read:2.8064, augment:1.3165
read:1.2012, augment:1.1222
read:3.4828, augment:1.3399
read:2.2404, augment:1.2701
read:1.6465, augment:1.2262
read:3.1638, augment:1.3425
read:12.4676, augment:1.5314
read:3.2837, augment:1.2167
read:0.7322, augment:1.0297
read:1.8129, augment:1.1399
read:2.2724, augment:1.1883
read:2.0142, augment:1.1001
read:0.8554, augment:0.9727
read:5.5652, augment:1.3468
read:3.8230, augment:1.2388
read:3.1896, augment:1.3988
read:7.0963, augment:1.3745
read:5.1935, augment:1.3180
read:1.5240, augment:1.1191
read:4.4155, augment:1.2553
read:1.7972, augment:1.0874
read:11.0435, augment:1.2984
read:4.4448, augment:1.3473
read:11.5638, augment:1.3394
read:3.5098, augment:1.2164
read:2.8787, augment:1.2214
read:3.9678, augment:1.1880
read:11.0919, augment:1.3847
read:2.6290, augment:1.2448
read:6.4342, augment:1.2889
read:3.0901, augment:1.2262
read:0.8318, augment:1.0240
read:4.7107, augment:1.3719
read:1.5337, augment:1.1983
read:7.3705, augment:1.3204
read:3.7277, augment:1.2288
read:1.1339, augment:1.3132
read:0.5023, augment:0.8516
read:1.1661, augment:1.0748
read:1.1885, augment:1.1322
read:2.2624, augment:1.2877
read:2.4340, augment:1.2462
read:3.2308, augment:1.4451
read:2.4168, augment:1.2176
read:2.9819, augment:1.2846
read:1.9014, augment:1.1044
read:1.0791, augment:1.2503
read:1.3456, augment:1.2405
read:2.1710, augment:1.2188
read:1.4775, augment:1.2834
read:1.2503, augment:1.0762
read:1.9763, augment:1.3394
read:3.9978, augment:1.3847
read:2.6190, augment:1.2701
read:3.6614, augment:1.2486
read:0.9017, augment:1.2147
read:3.9697, augment:1.2052
read:0.7212, augment:0.9742
read:5.8820, augment:1.4567
read:3.6120, augment:1.4122
read:0.5479, augment:0.9749
read:0.9890, augment:1.0865
read:2.0485, augment:1.0819
read:2.9287, augment:1.2343
read:4.4663, augment:1.3199
read:5.4805, augment:1.3533
read:2.8915, augment:1.3461
read:1.7531, augment:1.2321
read:5.9927, augment:1.3402
read:7.8487, augment:1.3623
read:2.5208, augment:1.1864
read:1.4641, augment:1.0998
read:4.2899, augment:1.3361
read:10.2141, augment:1.3947
read:3.3102, augment:1.3781
read:2.7521, augment:1.3356
read:7.9074, augment:1.3845
read:2.8689, augment:1.3802
read:6.0792, augment:1.3185
read:2.9769, augment:1.2770
read:2.6314, augment:1.3313
read:1.7262, augment:1.1835
read:2.6398, augment:1.3950
read:3.7954, augment:1.2100
read:3.4201, augment:1.2105
read:0.8550, augment:1.1787
read:3.0901, augment:1.2116
read:8.7686, augment:1.3661
read:1.8661, augment:1.1296
read:7.3411, augment:1.2784
read:1.5976, augment:1.1780
read:3.6125, augment:1.1702
read:9.9247, augment:1.3626
read:10.6087, augment:1.3230
read:3.2260, augment:1.2298
read:4.3330, augment:1.3299
read:8.5335, augment:1.1425
read:6.9196, augment:1.3037
read:1.7681, augment:1.3187
read:10.2725, augment:1.3726
read:3.4406, augment:1.3089
read:3.3407, augment:1.1828
read:5.3368, augment:1.4105
